gene,variable,value
AP1B1,arch_3,0.001760247
RFPL1S,arch_3,-0.03137533
NEFH,arch_3,-0.017296268
THOC5,arch_3,0.011963959
NIPSNAP1,arch_3,-0.041058168
NF2,arch_3,0.0042092116
ZMAT5,arch_3,-0.019220255
ASCC2,arch_3,0.015837919
MTMR3,arch_3,-0.028433563
AC003681.1,arch_3,0.019043889
HORMAD2-AS1,arch_3,-0.004497964
HORMAD2,arch_3,-0.016549023
LIF,arch_3,-0.019592082
CASTOR1,arch_3,-0.020577678
TBC1D10A,arch_3,0.002652876
SF3A1,arch_3,0.041309007
CCDC157,arch_3,-0.015451046
RNF215,arch_3,-0.0322341
SEC14L2,arch_3,0.0059138485
SEC14L3,arch_3,-0.015565078
SEC14L6,arch_3,-0.021183258
GAL3ST1,arch_3,-0.02034012
PES1,arch_3,-0.004143859
AC005006.1,arch_3,-0.021320911
TCN2,arch_3,-0.0549838
SLC35E4,arch_3,0.0129006915
DUSP18,arch_3,-0.02879101
OSBP2,arch_3,0.015070627
MORC2-AS1,arch_3,0.0065549915
MORC2,arch_3,0.034055278
TUG1,arch_3,0.00071376003
AC004542.2,arch_3,-0.002482791
SMTN,arch_3,-0.02929741
SELENOM,arch_3,0.088013135
RNF185,arch_3,0.010678763
LIMK2,arch_3,0.001690892
PIK3IP1,arch_3,-0.020667398
PIK3IP1-AS1,arch_3,0.019448865
PATZ1,arch_3,-0.013954896
LINC01521,arch_3,-0.023828417
DRG1,arch_3,0.045127235
EIF4ENIF1,arch_3,0.018212965
SFI1,arch_3,-0.046387125
PISD,arch_3,-0.0088935625
PRR14L,arch_3,0.016796865
DEPDC5,arch_3,0.011509745
YWHAH,arch_3,-0.020647738
AL008719.1,arch_3,-0.014159218
LINC02558,arch_3,-0.012909899
SLC5A4-AS1,arch_3,-0.02370675
RFPL3S,arch_3,-0.01727052
RTCB,arch_3,0.008541895
BPIFC,arch_3,-0.022751905
FBXO7,arch_3,0.030147415
SYN3,arch_3,0.30873308
TIMP3,arch_3,0.36900103
LINC01640,arch_3,-0.02303342
LARGE1,arch_3,-0.09475874
Z82198.2,arch_3,-0.018472428
LARGE-AS1,arch_3,-0.00864938
LINC01643,arch_3,-0.017953096
AL024495.1,arch_3,-0.018510481
HMGXB4,arch_3,-0.013310244
TOM1,arch_3,0.047903337
HMOX1,arch_3,0.08815918
MCM5,arch_3,-0.011003097
MB,arch_3,-0.023430495
APOL6,arch_3,0.024929436
RBFOX2,arch_3,-0.08087467
Z82217.1,arch_3,0.01341875
Z95114.4,arch_3,-0.019597376
APOL3,arch_3,0.15504394
APOL4,arch_3,-0.0121028535
APOL2,arch_3,0.037216455
APOL1,arch_3,0.00381245
MYH9,arch_3,-0.0792889
Z82215.1,arch_3,-0.012791037
FO393418.1,arch_3,-0.009777196
TXN2,arch_3,0.007146211
FOXRED2,arch_3,-0.011713706
EIF3D,arch_3,0.046568308
CACNG2,arch_3,-0.019352976
IFT27,arch_3,-0.046577808
Z80897.1,arch_3,-0.019592285
TST,arch_3,-0.0029840386
MPST,arch_3,0.09901943
KCTD17,arch_3,-0.021712206
TMPRSS6,arch_3,-0.018023554
Z82188.2,arch_3,-0.019617831
C1QTNF6,arch_3,-0.030291019
CYTH4,arch_3,-0.02345092
CARD10,arch_3,-0.024451794
CDC42EP1,arch_3,0.006432217
LGALS2,arch_3,0.045681532
GGA1,arch_3,-0.012357471
SH3BP1,arch_3,-0.012904056
Z83844.2,arch_3,-0.018803611
LGALS1,arch_3,-0.020319605
NOL12,arch_3,0.007928945
TRIOBP,arch_3,0.0128053175
H1F0,arch_3,0.044917252
GCAT,arch_3,0.002910132
ANKRD54,arch_3,0.0065064966
EIF3L,arch_3,0.013884379
AL022311.1,arch_3,-0.017467557
MICALL1,arch_3,-0.0018641298
C22orf23,arch_3,-0.013361291
POLR2F,arch_3,-0.024598233
SOX10,arch_3,-0.006949267
PICK1,arch_3,-0.00064594904
AL031587.2,arch_3,0.01922032
SLC16A8,arch_3,-0.021258982
BAIAP2L2,arch_3,-0.075201094
AL022322.1,arch_3,-0.03581538
PLA2G6,arch_3,0.021564454
AL022322.2,arch_3,-0.017989142
MAFF,arch_3,0.04474405
TMEM184B,arch_3,-0.032697245
AL020993.1,arch_3,-0.019166213
CSNK1E,arch_3,-0.022163756
KDELR3,arch_3,-0.035843696
DDX17,arch_3,-0.053621534
DMC1,arch_3,-0.005642815
FAM227A,arch_3,-0.030768361
CBY1,arch_3,-0.00992277
AL021707.4,arch_3,-0.014324989
AL021707.2,arch_3,-0.019422596
AL021707.9,arch_3,-0.023022063
JOSD1,arch_3,0.016142968
GTPBP1,arch_3,0.026340317
SUN2,arch_3,0.22924937
AL021707.1,arch_3,0.06943408
NPTXR,arch_3,-0.016581211
CBX6,arch_3,0.034043018
AL022318.5,arch_3,-0.019498736
APOBEC3C,arch_3,-0.025398321
APOBEC3D,arch_3,-0.029164812
APOBEC3F,arch_3,-0.033735316
APOBEC3G,arch_3,-0.034665193
APOBEC3H,arch_3,-0.020211328
CBX7,arch_3,-0.024797628
AL031846.2,arch_3,0.0032191777
PDGFB,arch_3,-0.03206478
AL031590.1,arch_3,-0.020397056
RPL3,arch_3,0.01981465
SYNGR1,arch_3,-0.045046587
TAB1,arch_3,-0.01968068
MGAT3,arch_3,-0.021370113
MIEF1,arch_3,0.008289049
ATF4,arch_3,0.06433483
RPS19BP1,arch_3,-0.0023823918
CACNA1I,arch_3,-0.016829176
ENTHD1,arch_3,-0.014840051
GRAP2,arch_3,-0.021310305
TNRC6B,arch_3,-0.055814277
ADSL,arch_3,0.032256864
SGSM3,arch_3,0.016337615
AL022238.2,arch_3,0.035417873
MRTFA,arch_3,0.28131047
MRTFA-AS1,arch_3,0.07843841
SLC25A17,arch_3,0.042326108
ST13,arch_3,0.0024957748
XPNPEP3,arch_3,-0.00050542917
DNAJB7,arch_3,0.0016366186
RBX1,arch_3,0.050247435
EP300,arch_3,0.012322149
AL035658.1,arch_3,0.016218826
EP300-AS1,arch_3,-0.023217022
L3MBTL2,arch_3,-0.003316749
AL035681.1,arch_3,-0.018055383
CHADL,arch_3,-0.046198945
RANGAP1,arch_3,0.03278013
ZC3H7B,arch_3,0.025369465
TEF,arch_3,-0.053986747
TOB2,arch_3,-0.023570538
PHF5A,arch_3,0.011995247
ACO2,arch_3,0.10908717
POLR3H,arch_3,0.036940385
PMM1,arch_3,0.0051310593
DESI1,arch_3,0.028084278
XRCC6,arch_3,0.037510913
SNU13,arch_3,0.06712293
MEI1,arch_3,-0.029763259
CCDC134,arch_3,-0.037806433
SREBF2-AS1,arch_3,-0.01907292
SREBF2,arch_3,-0.041436456
SEPTIN3,arch_3,-0.015057451
WBP2NL,arch_3,0.00055475027
NAGA,arch_3,-0.0079240715
PHETA2,arch_3,0.011245173
SMDT1,arch_3,0.0112560075
NDUFA6,arch_3,0.009333031
NDUFA6-DT,arch_3,-0.023241555
CYP2D6,arch_3,-0.017030768
AC254562.2,arch_3,-0.01562211
AC254562.3,arch_3,-0.025362633
TCF20,arch_3,-0.021484146
OGFRP1,arch_3,-0.016770372
LINC01315,arch_3,-0.0141014075
NFAM1,arch_3,-0.02086222
RRP7A,arch_3,0.012279931
SERHL2,arch_3,0.019065296
POLDIP3,arch_3,0.017697368
CYB5R3,arch_3,-0.009741529
A4GALT,arch_3,0.2300795
ARFGAP3,arch_3,0.04109749
PACSIN2,arch_3,-0.036686476
AL022476.1,arch_3,-0.024208419
TTLL1,arch_3,-0.03888631
BIK,arch_3,-0.020469798
MCAT,arch_3,-0.0015003431
TSPO,arch_3,-0.017126597
TTLL12,arch_3,0.02361454
SCUBE1,arch_3,-0.013878372
MPPED1,arch_3,-0.03559958
EFCAB6-AS1,arch_3,-0.015192873
EFCAB6,arch_3,-0.026918635
Z97055.2,arch_3,-0.019222528
PNPLA3,arch_3,-0.023958845
SAMM50,arch_3,-0.01922806
PARVB,arch_3,-0.014864252
PARVG,arch_3,-0.029431399
SHISAL1,arch_3,-0.015402572
RTL6,arch_3,-0.007690374
PRR5,arch_3,-0.074297
ARHGAP8,arch_3,-0.027585411
PHF21B,arch_3,-0.05889375
NUP50-DT,arch_3,0.051655386
NUP50,arch_3,0.029426582
KIAA0930,arch_3,0.0039360123
FAM118A,arch_3,-0.052252177
SMC1B,arch_3,0.015055781
RIBC2,arch_3,-0.01642561
FBLN1,arch_3,-0.100180626
LINC01589,arch_3,-0.023288136
Z95331.1,arch_3,-0.019143406
ATXN10,arch_3,0.011985085
BX324167.1,arch_3,-0.003161643
LINC00899,arch_3,-0.018855672
PRR34,arch_3,-0.025816368
AL121672.3,arch_3,-0.023103204
MIRLET7BHG,arch_3,-0.083459795
AL121672.1,arch_3,-0.015214142
AL121672.2,arch_3,-0.005692936
PPARA,arch_3,0.042165387
CDPF1,arch_3,-0.023534248
TTC38,arch_3,0.07254479
GTSE1,arch_3,-0.018166421
TRMU,arch_3,0.008431477
CELSR1,arch_3,-0.026527908
GRAMD4,arch_3,-0.04094602
CERK,arch_3,-0.035037164
AL118516.1,arch_3,0.01271109
TBC1D22A,arch_3,-0.041056786
TBC1D22A-AS1,arch_3,-0.011807484
AL117329.1,arch_3,-0.016532658
TAFA5,arch_3,-0.05425487
AL078622.1,arch_3,-0.01874088
C22orf34,arch_3,-0.032578796
BRD1,arch_3,0.020447848
Z98885.3,arch_3,0.017547175
Z98885.2,arch_3,-0.017809505
ZBED4,arch_3,0.016666882
ALG12,arch_3,0.010323726
AL671710.1,arch_3,-0.01025367
CRELD2,arch_3,0.005248627
PIM3,arch_3,0.022334019
MLC1,arch_3,-0.014756018
MOV10L1,arch_3,-0.026868215
TRABD,arch_3,0.009764327
AL022328.3,arch_3,-0.020601276
AL022328.4,arch_3,-0.025158018
SELENOO,arch_3,0.009840657
AL022328.1,arch_3,-0.011089783
AL022328.2,arch_3,-0.01609822
TUBGCP6,arch_3,0.004228981
HDAC10,arch_3,-0.017918354
MAPK12,arch_3,0.0006065633
MAPK11,arch_3,-0.024637977
PLXNB2,arch_3,-0.034307737
DENND6B,arch_3,-0.05021795
PPP6R2,arch_3,0.0758568
SBF1,arch_3,0.0028191393
LMF2,arch_3,0.005678943
NCAPH2,arch_3,-0.016783873
SCO2,arch_3,-0.011739855
TYMP,arch_3,-0.0023512794
ODF3B,arch_3,-0.006523127
CHKB,arch_3,-0.011358121
CHKB-DT,arch_3,-0.03284495
ARSA,arch_3,0.004371279
SHANK3,arch_3,-0.03888446
RABL2B,arch_3,-0.025845073
PLCXD1,arch_3,0.0005663752
GTPBP6,arch_3,0.04835789
LINC00685,arch_3,-0.011882201
PPP2R3B,arch_3,-0.04815964
AL732314.6,arch_3,-0.008111267
AL732314.4,arch_3,-0.016267449
SHOX,arch_3,-0.0154871475
AL672277.1,arch_3,0.010246137
CRLF2,arch_3,-0.014570679
CSF2RA,arch_3,-0.026123572
IL3RA,arch_3,-0.0010256255
SLC25A6,arch_3,0.018120356
LINC00106,arch_3,-0.011135033
ASMTL-AS1,arch_3,-0.008611741
ASMTL,arch_3,0.028101625
P2RY8,arch_3,-0.02376248
AKAP17A,arch_3,-0.010223093
ASMT,arch_3,-0.018092588
AL683807.1,arch_3,-0.013450779
DHRSX,arch_3,-0.040193237
LINC00102,arch_3,-0.012936944
CD99,arch_3,-0.09722063
XG,arch_3,-0.17747842
GYG2,arch_3,-0.0402355
ARSD,arch_3,0.020284988
ARSE,arch_3,-0.017191514
ARSF,arch_3,-0.016619502
MXRA5,arch_3,-0.19906852
PRKX,arch_3,-0.025041576
PRKX-AS1,arch_3,0.00259155
BX890604.2,arch_3,0.040136103
BX842570.1,arch_3,0.0011421198
NLGN4X,arch_3,0.15134397
PUDP,arch_3,0.06403518
STS,arch_3,0.044140976
PNPLA4,arch_3,-0.016899422
AC079142.1,arch_3,0.03045106
AC006062.1,arch_3,-0.04438816
ANOS1,arch_3,-0.12553589
FAM9B,arch_3,-0.09174145
AC003684.1,arch_3,-0.034802854
TBL1X,arch_3,-0.017310472
GPR143,arch_3,-0.01953112
SHROOM2,arch_3,-0.05328666
WWC3,arch_3,-0.0089636
WWC3-AS1,arch_3,0.012658144
CLCN4,arch_3,-0.054450445
AC003666.1,arch_3,-0.018615844
MID1,arch_3,-0.17686196
AC073529.1,arch_3,-0.023933133
HCCS,arch_3,-0.0043277666
ARHGAP6,arch_3,0.10282572
AMELX,arch_3,-0.007890853
AC004554.2,arch_3,-0.013425705
MSL3,arch_3,-0.009719165
FRMPD4,arch_3,-0.048506238
PRPS2,arch_3,-0.00080772536
TMSB4X,arch_3,0.0798571
LINC01203,arch_3,-0.01797612
EGFL6,arch_3,-0.018808601
TCEANC,arch_3,-0.035556495
RAB9A,arch_3,0.033608787
TRAPPC2,arch_3,-0.0017636472
OFD1,arch_3,-0.0360658
GPM6B,arch_3,-0.015576822
GEMIN8,arch_3,-0.007936234
GLRA2,arch_3,-0.016368493
FANCB,arch_3,-0.006914065
MOSPD2,arch_3,-0.019620398
PIGA,arch_3,0.05204721
VEGFD,arch_3,0.21322788
PIR,arch_3,0.29881945
BMX,arch_3,0.32318252
ACE2,arch_3,0.41492736
CLTRN,arch_3,-0.016098324
CA5B,arch_3,0.04379538
INE2,arch_3,-0.012322481
ZRSR2,arch_3,-0.009901241
AP1S2,arch_3,-0.0022563979
CTPS2,arch_3,-0.05954842
SYAP1,arch_3,0.029983316
TXLNG,arch_3,0.10997018
RBBP7,arch_3,-0.0023909684
REPS2,arch_3,-0.06859199
NHS,arch_3,-0.107176535
NHS-AS1,arch_3,-0.021267852
SCML1,arch_3,0.06998829
RAI2,arch_3,0.103373386
LINC01456,arch_3,-0.016083578
SCML2,arch_3,-0.023544922
CDKL5,arch_3,-0.052497916
RS1,arch_3,-0.01710289
PPEF1,arch_3,-0.023985272
PHKA2-AS1,arch_3,-0.015884481
PHKA2,arch_3,-0.00747782
AL732509.1,arch_3,0.028183144
ADGRG2,arch_3,0.114553094
PDHA1,arch_3,0.016953994
MAP3K15,arch_3,0.0022762904
SH3KBP1,arch_3,-0.013489016
BCLAF3,arch_3,-0.030010363
MAP7D2,arch_3,0.0011436108
EIF1AX,arch_3,0.16813043
RPS6KA3,arch_3,-0.004373171
AL807742.1,arch_3,-0.009160309
CNKSR2,arch_3,-0.10501795
KLHL34,arch_3,-0.014981249
MBTPS2,arch_3,0.008711485
SMS,arch_3,-0.0521814
PHEX,arch_3,0.0028066922
PTCHD1-AS,arch_3,-0.0045758383
AC092832.2,arch_3,-0.015799712
PTCHD1,arch_3,0.013584031
PRDX4,arch_3,0.022440933
ACOT9,arch_3,0.045550704
AC131011.1,arch_3,-0.025124984
SAT1,arch_3,0.39361206
APOO,arch_3,0.002363379
CXorf58,arch_3,-0.015461529
KLHL15,arch_3,0.039979294
EIF2S3,arch_3,0.044559214
ZFX-AS1,arch_3,-0.011023969
ZFX,arch_3,0.054422695
PDK3,arch_3,0.041308418
PCYT1B,arch_3,-0.01591085
POLA1,arch_3,-0.06559443
AC112493.1,arch_3,-0.016372738
AC107419.1,arch_3,-0.019249875
DCAF8L2,arch_3,-0.018384207
IL1RAPL1,arch_3,-0.35359418
GK,arch_3,0.027111484
GK-AS1,arch_3,-0.0055343537
TAB3,arch_3,-0.031716526
DMD,arch_3,0.14998041
AL591378.1,arch_3,-0.03596427
AL591501.1,arch_3,-0.1263508
AL592043.1,arch_3,-0.004067322
TMEM47,arch_3,0.10224133
CFAP47,arch_3,-0.00967244
AL606516.1,arch_3,-0.0109387515
AL592156.2,arch_3,-0.020716226
PRRG1,arch_3,0.07520745
LANCL3,arch_3,-0.014346573
CYBB,arch_3,-0.021613792
DYNLT3,arch_3,0.08592449
SYTL5,arch_3,-0.00818322
SRPX,arch_3,0.32059032
RPGR,arch_3,0.09884286
OTC,arch_3,-0.014599876
TSPAN7,arch_3,-0.042740807
AF241728.2,arch_3,-0.010381681
MID1IP1,arch_3,0.09853373
MID1IP1-AS1,arch_3,0.0013220325
BCOR,arch_3,-0.019162158
AC091806.1,arch_3,-0.015467554
ATP6AP2,arch_3,0.055602025
CXorf38,arch_3,-0.004954579
MED14,arch_3,-0.046461623
AC092268.2,arch_3,-0.02014004
USP9X,arch_3,0.036542904
DDX3X,arch_3,0.09686129
CASK,arch_3,-0.106036924
GPR34,arch_3,-0.027395334
GPR82,arch_3,0.0014266546
Z93403.1,arch_3,-0.023519002
Z94277.1,arch_3,-0.021911213
AL023574.1,arch_3,-0.015228116
MAOA,arch_3,0.48374948
MAOB,arch_3,-0.10122145
EFHC2,arch_3,-0.016249765
FUNDC1,arch_3,0.0030564745
KDM6A,arch_3,0.08176519
DIPK2B,arch_3,-0.031458378
AC136489.1,arch_3,-0.018579312
LINC01204,arch_3,-0.017555261
MIR222HG,arch_3,-0.01827956
KRBOX4,arch_3,0.00039494527
ZNF674,arch_3,0.0033054757
ZNF674-AS1,arch_3,-0.0013647284
CHST7,arch_3,0.26784027
SLC9A7,arch_3,0.3180105
RP2,arch_3,0.015306431
LINC01545,arch_3,-0.014542601
JADE3,arch_3,0.024292136
RGN,arch_3,-0.10150178
RBM10,arch_3,0.028085092
UBA1,arch_3,0.005412103
CDK16,arch_3,0.040376756
USP11,arch_3,-0.020509824
ZNF157,arch_3,-0.0180593
ZNF41,arch_3,0.013219352
LINC01560,arch_3,-0.007522812
ARAF,arch_3,0.01795888
SYN1,arch_3,0.018969767
TIMP1,arch_3,0.1682268
ELK1,arch_3,0.040893316
UXT,arch_3,0.01430096
UXT-AS1,arch_3,-0.019271532
ZNF81,arch_3,0.020911029
ZNF182,arch_3,-0.015970668
ZNF630,arch_3,-0.05457527
SPACA5,arch_3,-0.020443117
ZNF630-AS1,arch_3,-0.0131432945
AC244636.3,arch_3,-0.025826618
SLC38A5,arch_3,-0.0035463192
FTSJ1,arch_3,0.024241703
AF196972.1,arch_3,-0.016329601
PORCN,arch_3,-0.0103556225
EBP,arch_3,-0.01169543
TBC1D25,arch_3,0.016339242
AC115618.1,arch_3,-0.012526862
RBM3,arch_3,0.058578014
AC115618.2,arch_3,-0.012600787
WDR13,arch_3,-0.0016754267
WAS,arch_3,-0.0198263
SUV39H1,arch_3,-0.014236371
AC231533.1,arch_3,-0.022438133
HDAC6,arch_3,0.004325939
PQBP1,arch_3,0.009177397
TIMM17B,arch_3,-0.004692193
SLC35A2,arch_3,0.010701372
OTUD5,arch_3,0.0252456
KCND1,arch_3,-0.010256591
GRIPAP1,arch_3,0.022437617
TFE3,arch_3,0.08277582
CCDC120,arch_3,-0.019410571
PRAF2,arch_3,-0.0021612486
WDR45,arch_3,0.024855547
GPKOW,arch_3,0.006976566
MAGIX,arch_3,-0.019396484
PLP2,arch_3,0.06325887
PRICKLE3,arch_3,0.029762017
SYP,arch_3,-0.011360664
CCDC22,arch_3,-0.012414888
FOXP3,arch_3,-0.019335305
PPP1R3F,arch_3,-0.0078828335
AC232271.2,arch_3,-0.018366583
GAGE10,arch_3,-0.027747748
USP27X,arch_3,-0.020811336
CLCN5,arch_3,-0.0092708375
CCNB3,arch_3,0.0017439576
DGKK,arch_3,-0.013937005
SHROOM4,arch_3,-0.13598377
LINC01284,arch_3,-0.025688004
AC233976.1,arch_3,-0.032707278
AL158055.1,arch_3,-0.054149225
NUDT11,arch_3,-0.017996034
GSPT2,arch_3,-0.008288401
MAGED1,arch_3,-0.009186594
FAM156A,arch_3,-0.040140156
GPR173,arch_3,-0.015135899
TSPYL2,arch_3,0.008771077
KANTR,arch_3,-0.042714823
KDM5C,arch_3,0.038782757
IQSEC2,arch_3,-0.04846363
SMC1A,arch_3,0.043096263
RIBC1,arch_3,-0.015546955
HSD17B10,arch_3,0.011251854
HUWE1,arch_3,0.0474142
PHF8,arch_3,0.018837763
FAM120C,arch_3,0.0041212817
WNK3,arch_3,0.22057986
TSR2,arch_3,0.006892184
FGD1,arch_3,-0.04454682
GNL3L,arch_3,0.025729315
ITIH6,arch_3,-0.013711185
MAGED2,arch_3,-0.05838924
TRO,arch_3,-0.038475364
PFKFB1,arch_3,-0.017623516
APEX2,arch_3,-0.008100711
ALAS2,arch_3,-0.011085533
FAM104B,arch_3,-0.00445624
MAGEH1,arch_3,0.024474308
USP51,arch_3,-0.0367262
RRAGB,arch_3,0.04827329
AL050309.1,arch_3,-0.08765924
KLF8,arch_3,-0.0240329
UBQLN2,arch_3,0.053437784
AL354793.1,arch_3,0.008618892
NBDY,arch_3,0.022879452
SPIN3,arch_3,-0.0041383705
SPIN2B,arch_3,-0.006129336
AL022157.1,arch_3,-0.025509695
SPIN2A,arch_3,-0.023519138
Z83745.1,arch_3,-0.028335178
FAAH2,arch_3,-0.049495205
ZXDB,arch_3,-0.003972154
ZXDA,arch_3,-0.017828148
LINC01278,arch_3,0.017341247
SPIN4-AS1,arch_3,-0.011922959
ARHGEF9,arch_3,-0.08476512
AMER1,arch_3,-0.02136905
AL356317.2,arch_3,-0.017423782
ASB12,arch_3,-0.020385979
MTMR8,arch_3,-0.093783796
ZC4H2,arch_3,-0.101607524
ZC3H12B,arch_3,-0.11450082
LAS1L,arch_3,0.0038757408
MSN,arch_3,-0.051160384
AL034397.2,arch_3,-0.01936364
VSIG4,arch_3,-0.01781951
HEPH,arch_3,-0.08931485
EDA2R,arch_3,-0.016551498
AR,arch_3,-0.05904757
AL157700.1,arch_3,0.0058532567
OPHN1,arch_3,0.20470172
YIPF6,arch_3,0.020358585
STARD8,arch_3,-0.00028960104
EFNB1,arch_3,-0.025056858
PJA1,arch_3,-0.014343526
EDA,arch_3,-0.21704753
IGBP1,arch_3,0.017415995
DGAT2L6,arch_3,0.00051762804
AWAT1,arch_3,-0.010030855
ARR3,arch_3,-0.0020254464
PDZD11,arch_3,-0.004884466
KIF4A,arch_3,-0.01829406
DLG3,arch_3,-0.028614298
TEX11,arch_3,-0.01952518
SNX12,arch_3,0.010082325
FOXO4,arch_3,-0.017210962
MED12,arch_3,-0.016162368
NLGN3,arch_3,-0.032179486
AL590764.1,arch_3,-0.017036824
ZMYM3,arch_3,-0.02374005
NONO,arch_3,0.046333034
TAF1,arch_3,-0.013416834
OGT,arch_3,-0.010719087
GCNA,arch_3,-0.015585971
LINC00891,arch_3,-0.02520349
NHSL2,arch_3,-0.11794518
RTL5,arch_3,-0.016898556
PIN4,arch_3,0.0039582145
ERCC6L,arch_3,0.017388407
RPS4X,arch_3,0.003902664
HDAC8,arch_3,0.016920619
PHKA1,arch_3,-0.021913838
PHKA1-AS1,arch_3,-0.012354294
NAP1L2,arch_3,-0.0125451805
CHIC1,arch_3,-0.03635009
TSIX,arch_3,0.16324617
XIST,arch_3,0.25531778
FTX,arch_3,0.013380534
JPX,arch_3,0.06255194
SLC16A2,arch_3,-0.06565155
RLIM,arch_3,0.048582733
NEXMIF,arch_3,-0.0075187585
ABCB7,arch_3,0.040050607
UPRT,arch_3,-0.021725247
ZDHHC15,arch_3,-0.025762558
PBDC1,arch_3,0.012437242
MAGEE1,arch_3,-0.021299014
AC233296.1,arch_3,-0.07114448
ATRX,arch_3,-0.019053658
MAGT1,arch_3,0.017409025
ATP7A,arch_3,-0.018322237
PGK1,arch_3,0.13131562
TAF9B,arch_3,0.009260992
CYSLTR1,arch_3,-0.0310091
RTL3,arch_3,-0.033551525
LPAR4,arch_3,-0.066779315
GPR174,arch_3,-0.03507312
ITM2A,arch_3,-0.01477492
TBX22,arch_3,-0.004073299
TENT5D,arch_3,-0.014233236
BRWD3,arch_3,0.05555899
HMGN5,arch_3,-0.057198983
SH3BGRL,arch_3,-0.07856603
AL445213.2,arch_3,-0.021805745
RPS6KA6,arch_3,-0.049737677
HDX,arch_3,-0.025463738
APOOL,arch_3,-0.013753925
SATL1,arch_3,0.0006026347
ZNF711,arch_3,-0.038287934
POF1B,arch_3,-0.022535853
CHM,arch_3,-0.008298087
DACH2,arch_3,-0.012019148
KLHL4,arch_3,-0.1056699
PABPC5-AS1,arch_3,-0.016941076
PABPC5,arch_3,0.004994327
PCDH11X,arch_3,-0.017955234
NAP1L3,arch_3,-0.019081512
FAM133A,arch_3,-0.029860698
AL022151.1,arch_3,-0.007715357
DIAPH2,arch_3,0.3138189
DIAPH2-AS1,arch_3,0.23747988
AL157778.1,arch_3,-0.01681408
PCDH19,arch_3,-0.061166152
TNMD,arch_3,-0.0707724
TSPAN6,arch_3,-0.0013414053
SRPX2,arch_3,0.11735536
SYTL4,arch_3,0.161911
CSTF2,arch_3,-0.010268278
NOX1,arch_3,-0.018803382
XKRX,arch_3,-0.019687077
ARL13A,arch_3,-0.010684386
TRMT2B,arch_3,-0.005436297
TRMT2B-AS1,arch_3,-0.013747276
TMEM35A,arch_3,-0.01723538
CENPI,arch_3,-0.008153297
DRP2,arch_3,-0.030868504
TAF7L,arch_3,-0.015146747
TIMM8A,arch_3,0.0065617473
RPL36A,arch_3,0.07452503
GLA,arch_3,0.0060832677
HNRNPH2,arch_3,0.0429585
ARMCX4,arch_3,-0.035943884
ARMCX1,arch_3,-0.023145698
ARMCX6,arch_3,-0.043510843
ARMCX3,arch_3,-0.014895949
AC234775.3,arch_3,-0.021475242
ARMCX2,arch_3,-0.028903073
NXF5,arch_3,-0.017721798
ZMAT1,arch_3,-0.14888476
ARMCX5-GPRASP2,arch_3,-0.037542
AL035427.1,arch_3,0.05840956
ARMCX5-GPRASP2-1,arch_3,-0.025266133
LINC00630,arch_3,-0.008289812
Z68871.1,arch_3,-0.012634692
Z95624.1,arch_3,-0.014330931
Z93943.1,arch_3,-0.016586361
NXF3,arch_3,-0.017023128
BEX4,arch_3,0.017366605
TCEAL8,arch_3,-0.0028815917
TCEAL5,arch_3,-0.021014601
TCEAL7,arch_3,-0.02027028
TCEAL9,arch_3,0.043937646
BEX3,arch_3,-0.026590204
AL117327.1,arch_3,-0.013619538
Z69733.1,arch_3,-0.008330902
RAB40A,arch_3,-0.027480058
AL021308.1,arch_3,-0.028179491
TCEAL4,arch_3,0.0385741
TCEAL3,arch_3,0.011115742
TCEAL1,arch_3,-0.0020202848
MORF4L2,arch_3,0.088404186
MORF4L2-AS1,arch_3,-0.0035820217
PLP1,arch_3,-0.03217476
RAB9B,arch_3,-0.036306787
TMSB15B-AS1,arch_3,-0.049885005
TMSB15B,arch_3,-0.021958705
TMSB15B-1,arch_3,-0.026446467
SLC25A53,arch_3,-0.011741733
ZCCHC18,arch_3,-0.020464655
FAM199X,arch_3,-0.013501808
IL1RAPL2,arch_3,-0.06542617
NRK,arch_3,-0.31779873
PWWP3B,arch_3,0.043234367
RADX,arch_3,0.00953123
RNF128,arch_3,-0.019258367
TBC1D8B,arch_3,-0.025487369
MORC4,arch_3,-0.00092283235
CLDN2,arch_3,-0.008135059
RBM41,arch_3,-0.025786208
NUP62CL,arch_3,-0.011327221
FRMPD3-AS1,arch_3,0.003832153
FRMPD3,arch_3,0.08628328
PRPS1,arch_3,0.17519855
TSC22D3,arch_3,0.21983321
MID2,arch_3,-0.02364395
AL109946.1,arch_3,0.016760396
PSMD10,arch_3,-0.015221303
ATG4A,arch_3,0.0023846023
COL4A6,arch_3,-0.10399054
COL4A5,arch_3,-0.27296245
GUCY2F,arch_3,-0.018612934
NXT2,arch_3,-0.012817833
ACSL4,arch_3,0.17735617
TMEM164,arch_3,0.2516913
AMMECR1,arch_3,0.06523797
RTL9,arch_3,-0.0074813147
AC000113.1,arch_3,-0.022248738
CHRDL1,arch_3,-0.07186244
PAK3,arch_3,-0.09335489
CAPN6,arch_3,-0.040192764
DCX,arch_3,-0.024539232
ALG13,arch_3,-0.0024149914
ALG13-AS1,arch_3,0.053771816
TRPC5,arch_3,0.0074647656
AMOT,arch_3,-0.029481374
AC002072.1,arch_3,0.14104314
XACT,arch_3,-0.008576308
HTR2C,arch_3,-0.016370125
LRCH2,arch_3,-0.007608982
